taxpayer_id,tax_year,declared_income,expected_tax,tax_paid,payment_status
541,2024,3812964.0,686333.52,358060.2,Partial
542,2024,3445624.0,620212.32,420752.04,Partial
543,2024,5591980.5,1006556.49,722103.63,Partial
544,2024,2116213.5,380918.43,194649.32,Partial
545,2024,448966.5,22448.33,10548.47,Unpaid
546,2024,3271584.0,588885.12,477585.83,Partial
547,2024,1456873.0,145687.3,75218.35,Partial
548,2024,7651720.0,1377309.6,1157766.45,Partial
549,2024,2162155.5,389187.99,373620.47,Paid
550,2024,3252697.0,585485.46,428165.52,Partial
551,2024,4352349.0,783422.82,358572.62,Unpaid
552,2024,2282127.0,410782.86,226218.12,Partial
553,2024,2651884.5,477339.21,264732.33,Partial
554,2024,3446852.0,620433.36,375548.31,Partial
555,2024,3915066.0,704711.88,574622.07,Partial
556,2024,1016166.0,101616.6,47668.35,Unpaid
557,2024,7085250.0,1275345.0,1055730.59,Partial
558,2024,471595.5,23579.78,22205.07,Paid
559,2024,7210902.0,1297962.36,808760.35,Partial
560,2024,5867467.5,1056144.15,530289.98,Partial
561,2024,1011660.0,101166.0,98748.13,Paid
562,2024,4225932.0,760667.76,646111.2,Partial
563,2024,6992086.5,1258575.57,1250268.97,Paid
564,2024,3926000.0,706680.0,408814.38,Partial
565,2024,3878871.0,698196.78,601566.35,Partial
566,2024,6440149.5,1159226.91,525129.79,Unpaid
567,2024,4876855.5,877833.99,394410.81,Unpaid
568,2024,6456934.5,1162248.21,979775.24,Partial
569,2024,3217441.5,579139.47,575896.29,Paid
570,2024,4583361.0,825004.98,672709.06,Partial
571,2024,9945255.0,1790145.9,905634.81,Partial
572,2024,2946010.5,530281.89,239634.39,Unpaid
573,2024,2016420.0,362955.6,166705.51,Unpaid
574,2024,5823727.5,1048270.95,824255.45,Partial
575,2024,6980109.0,1256419.62,1017197.32,Partial
576,2024,3004894.5,540881.01,360929.9,Partial
577,2024,4057590.0,730366.2,606423.06,Partial
578,2024,575058.0,57505.8,28344.61,Unpaid
579,2024,12914298.0,3228574.5,1416698.49,Unpaid
580,2024,2480676.0,446521.68,248310.71,Partial
581,2024,2698363.5,485705.43,464237.25,Paid
582,2024,2290165.5,412229.79,393926.79,Paid
583,2024,6096315.0,1097336.7,544059.54,Unpaid
584,2024,4992096.0,898577.28,577875.05,Partial
585,2024,763357.5,76335.75,42152.6,Partial
586,2024,7301006.0,1314181.08,829773.93,Partial
587,2024,3658447.5,658520.55,539196.63,Partial
588,2024,6095580.0,1097204.4,491218.41,Unpaid
589,2024,1803714.0,180371.4,146389.43,Partial
590,2024,2016052.5,362889.45,203290.67,Partial
591,2024,8469340.0,1524481.2,653697.54,Unpaid
592,2024,909046.5,90904.65,54606.42,Partial
593,2024,2386794.0,429622.92,374201.56,Partial
594,2024,9090984.0,1636377.12,985917.21,Partial
595,2024,1007046.0,100704.6,59355.29,Partial
596,2024,4651666.0,837299.88,630151.89,Partial
597,2024,7092570.0,1276662.6,649821.26,Partial
598,2024,7325385.0,1318569.3,527823.29,Unpaid
599,2024,2170468.0,390684.24,327940.35,Partial
600,2024,3593170.5,646770.69,575755.27,Partial
601,2024,17325436.0,4331359.0,3198708.62,Partial
602,2024,2079888.0,374379.84,198908.01,Partial
603,2024,2160561.0,388900.98,292414.65,Partial
604,2024,606887.0,60688.7,59092.59,Paid
605,2024,11626988.0,2906747.0,1204555.96,Unpaid
606,2024,2279912.0,410384.16,168134.39,Unpaid
607,2024,2123043.0,382147.74,231696.17,Partial
608,2024,475737.0,23786.85,23384.85,Paid
609,2024,2215129.5,398723.31,182296.3,Unpaid
610,2024,2114473.5,380605.23,217782.31,Partial
611,2024,3938289.0,708892.02,342040.4,Unpaid
612,2024,4940952.0,889371.36,676900.54,Partial
613,2024,4700460.0,846082.8,771542.91,Paid
614,2024,2078664.0,374159.52,185845.03,Unpaid
615,2024,5698705.5,1025766.99,836820.71,Partial
616,2024,2493976.5,448915.77,373004.11,Partial
617,2024,745254.0,74525.4,35913.79,Unpaid
618,2024,2790420.0,502275.6,340944.68,Partial
619,2024,3095059.5,557110.71,277775.4,Unpaid
620,2024,6055194.0,1089934.92,733308.21,Partial
621,2024,3114667.0,560640.06,511247.67,Paid
622,2024,5357902.5,964422.45,410554.64,Unpaid
623,2024,7451634.0,1341294.12,1246464.63,Paid
624,2024,5998282.0,1079690.76,1052050.68,Paid
625,2024,2222595.0,400067.1,174309.24,Unpaid
626,2024,3427149.0,616886.82,382778.27,Partial
627,2024,4977818.0,896007.24,659461.33,Partial
628,2024,2208318.0,397497.24,196800.88,Unpaid
629,2024,7413843.0,1334491.74,697005.04,Partial
630,2024,3959695.0,712745.1,691148.92,Paid
631,2024,1312200.0,131220.0,65583.76,Unpaid
632,2024,4534612.5,816230.25,334572.78,Unpaid
633,2024,6959770.5,1252758.69,896849.95,Partial
634,2024,3430711.5,617528.07,545586.05,Partial
635,2024,5409492.0,973708.56,706230.82,Partial
636,2024,3254112.0,585740.16,246655.18,Unpaid
637,2024,4488473.0,807925.14,665487.94,Partial
638,2024,3177838.0,572010.84,368260.58,Partial
639,2024,6595360.5,1187164.89,1035682.65,Partial
640,2024,1397962.5,139796.25,125369.28,Partial
641,2024,13200363.0,3300090.75,2957541.33,Partial
642,2024,2429851.5,437373.27,199660.9,Unpaid
643,2024,6104241.0,1098763.38,504881.77,Unpaid
644,2024,3541291.0,637432.38,561322.95,Partial
645,2024,6532804.0,1175904.72,860879.85,Partial
646,2024,8991090.0,1618396.2,960841.82,Partial
647,2024,8163754.0,1469475.72,1429652.93,Paid
648,2024,7041393.0,1267450.74,906480.77,Partial
649,2024,4340898.0,781361.64,687988.92,Partial
650,2024,10683408.0,2670852.0,2430208.23,Paid
651,2024,4071510.0,732871.8,439503.22,Partial
652,2024,1523592.0,152359.2,129749.09,Partial
653,2024,18593752.0,4648438.0,2372562.76,Partial
654,2024,13636158.0,3409039.5,2228830.03,Partial
655,2024,2412507.0,434251.26,218037.56,Partial
656,2024,1058319.0,105831.9,87766.39,Partial
657,2024,3526512.0,634772.16,568311.51,Partial
658,2024,2726796.0,490823.28,197212.79,Unpaid
659,2024,3851016.0,693182.88,636549.84,Paid
660,2024,1021271.0,102127.1,101442.85,Paid
661,2024,8261754.0,1487115.72,720061.43,Unpaid
662,2024,2890588.5,520305.93,314420.87,Partial
663,2024,7345485.0,1322187.3,729318.51,Partial
664,2024,2772518.0,499053.24,466215.54,Paid
665,2024,3793607.0,682849.26,289937.8,Unpaid
666,2024,3140536.0,565296.48,278295.46,Unpaid
667,2024,3261278.0,587030.04,370474.66,Partial
668,2024,2520772.5,453739.05,257542.28,Partial
669,2024,5362587.0,965265.66,529351.69,Partial
670,2024,1505662.5,150566.25,117035.15,Partial
671,2024,4895761.5,881237.07,712127.68,Partial
672,2024,3664432.5,659597.85,444502.99,Partial
673,2024,3825435.0,688578.3,583914.4,Partial
674,2024,4367222.5,786100.05,328353.99,Unpaid
675,2024,478723.5,23936.18,13681.92,Partial
676,2024,2860219.0,514839.42,313331.27,Partial
677,2024,3305379.0,594968.22,253218.47,Unpaid
678,2024,4265760.0,767836.8,704567.05,Paid
679,2024,5167752.0,930195.36,480352.88,Partial
680,2024,1695795.0,169579.5,104155.73,Partial
681,2024,3636300.0,654534.0,565451.92,Partial
682,2024,8665038.0,1559706.84,811983.38,Partial
683,2024,11750775.0,2937693.75,1398342.23,Unpaid
684,2024,1544554.0,154455.4,91900.96,Partial
685,2024,2720451.0,489681.18,302622.97,Partial
686,2024,7975554.0,1435599.72,1091773.59,Partial
687,2024,4495485.0,809187.3,618542.77,Partial
688,2024,4295754.0,773235.72,420021.64,Partial
689,2024,2395242.0,431143.56,365092.37,Partial
690,2024,2236655.0,402597.9,325540.66,Partial
691,2024,4157724.0,748390.32,589207.7,Partial
692,2024,2406495.0,433169.1,207747.9,Unpaid
693,2024,7395265.5,1331147.79,554023.71,Unpaid
694,2024,7181182.5,1292612.85,1068215.26,Partial
695,2024,7160464.5,1288883.61,806970.03,Partial
696,2024,1601968.5,160196.85,124937.52,Partial
697,2024,1640154.0,164015.4,95112.53,Partial
698,2024,1922560.0,192256.0,82208.67,Unpaid
699,2024,1075416.0,107541.6,47565.65,Unpaid
700,2024,859460.0,85946.0,56629.82,Partial
701,2024,17410724.0,4352681.0,1977422.98,Unpaid
702,2024,6172706.0,1111087.08,852314.9,Partial
703,2024,6554371.5,1179786.87,970964.59,Partial
704,2024,5293771.5,952878.87,656533.54,Partial
705,2024,4790815.0,862346.7,756622.99,Partial
706,2024,5587966.5,1005833.97,803057.84,Partial
707,2024,3023800.0,544284.0,244764.51,Unpaid
708,2024,6374023.5,1147324.23,812076.09,Partial
709,2024,5772318.0,1039017.24,701856.15,Partial
710,2024,1814882.5,181488.25,76878.42,Unpaid
711,2024,2496148.5,449306.73,370363.54,Partial
712,2024,2321550.0,417879.0,355155.36,Partial
713,2024,6627136.5,1192884.57,510554.6,Unpaid
714,2024,1186753.0,118675.3,78800.4,Partial
715,2024,10240990.0,2560247.5,1655200.01,Partial
716,2024,4811604.0,866088.72,729852.96,Partial
717,2024,3113817.0,560487.06,355516.94,Partial
718,2024,2724597.0,490427.46,260858.37,Partial
719,2024,835654.5,83565.45,44398.32,Partial
720,2024,7334982.0,1320296.76,637175.22,Unpaid
721,2024,3862765.5,695297.79,517301.56,Partial
722,2024,9711778.0,1748120.04,861823.18,Unpaid
723,2024,2119304.0,381474.72,259364.66,Partial
724,2024,13622576.0,3405644.0,2301534.22,Partial
725,2024,6183681.0,1113062.58,1000754.57,Partial
726,2024,5162637.0,929274.66,780126.08,Partial
727,2024,7333580.0,1320044.4,1007853.9,Partial
728,2024,3121287.5,561831.75,295635.87,Partial
729,2024,2062993.5,371338.83,183478.52,Unpaid
730,2024,12677364.0,3169341.0,2260690.94,Partial
731,2024,1443471.0,144347.1,124297.29,Partial
732,2024,2850709.5,513127.71,299563.96,Partial
733,2024,595981.5,59598.15,55021.01,Paid
734,2024,1824441.0,182444.1,153709.15,Partial
735,2024,815319.0,81531.9,50696.54,Partial
736,2024,6993364.5,1258805.61,1004526.88,Partial
737,2024,7426054.5,1336689.81,1220397.8,Paid
738,2024,1175116.5,117511.65,64302.37,Partial
739,2024,2898817.0,521787.06,450197.88,Partial
740,2024,3910026.0,703804.68,502023.88,Partial
741,2024,9682035.0,1742766.3,821365.76,Unpaid
742,2024,1593342.0,159334.2,63861.15,Unpaid
743,2024,1814665.0,181466.5,173155.33,Paid
744,2024,1992264.0,199226.4,162190.21,Partial
745,2024,2399823.0,431968.14,359656.67,Partial
746,2024,799578.0,79957.8,52684.19,Partial
747,2024,1035484.5,103548.45,91982.09,Partial
748,2024,9456750.0,1702215.0,860639.9,Partial
749,2024,1160586.0,116058.6,60640.62,Partial
750,2024,602522.0,60252.2,35988.64,Partial
751,2024,3317685.0,597183.3,381062.66,Partial
752,2024,4899876.0,881977.68,597187.09,Partial
753,2024,607342.5,60734.25,44621.45,Partial
754,2024,935995.5,93599.55,60437.23,Partial
755,2024,15558424.0,3889606.0,3140078.92,Partial
756,2024,1017696.0,101769.6,88753.27,Partial
757,2024,3987030.0,717665.4,364789.32,Partial
758,2024,2218018.5,399243.33,231481.28,Partial
759,2024,13015314.0,3253828.5,1828651.62,Partial
760,2024,7291606.0,1312489.08,1287551.79,Paid
761,2024,4033333.5,726000.03,340784.41,Unpaid
762,2024,990358.5,99035.85,98510.96,Paid
763,2024,3540546.0,637298.28,330757.81,Partial
764,2024,9661458.0,1739062.44,1326904.64,Partial
765,2024,981939.0,98193.9,73615.97,Partial
766,2024,5594826.0,1007068.68,438074.88,Unpaid
767,2024,10927132.5,2731783.12,1224931.55,Unpaid
768,2024,2798013.0,503642.34,461588.2,Paid
769,2024,6131083.5,1103595.03,459426.61,Unpaid
770,2024,1059846.0,105984.6,78290.82,Partial
771,2024,2670942.0,480769.56,458702.24,Paid
772,2024,3080074.0,554413.32,309085.43,Partial
773,2024,17334028.0,4333507.0,1991679.82,Unpaid
774,2024,4061956.5,731152.17,540394.57,Partial
775,2024,619108.0,61910.8,54425.78,Partial
776,2024,1803457.5,180345.75,112571.82,Partial
777,2024,790376.0,79037.6,70296.04,Partial
778,2024,1720446.0,172044.6,124732.34,Partial
779,2024,19177168.0,4794292.0,3972550.35,Partial
780,2024,6674608.0,1201429.44,896386.51,Partial
781,2024,4460695.5,802925.19,482076.28,Partial
782,2024,1582982.0,158298.2,136801.3,Partial
783,2024,3613851.0,650493.18,486959.19,Partial
784,2024,3860209.5,694837.71,548435.4,Partial
785,2024,2094540.0,377017.2,162532.11,Unpaid
786,2024,2601787.5,468321.75,414277.42,Partial
787,2024,8719216.0,1569458.88,1420046.39,Paid
788,2024,8799951.0,1583991.18,721983.18,Unpaid
789,2024,3089876.0,556177.68,341103.77,Partial
790,2024,2145672.0,386220.96,314692.84,Partial
791,2024,2886654.0,519597.72,466546.79,Partial
792,2024,944490.0,94449.0,61845.21,Partial
793,2024,6664552.5,1199619.45,848010.99,Partial
794,2024,2945892.0,530260.56,413550.21,Partial
795,2024,5825359.5,1048564.71,455811.08,Unpaid
796,2024,964396.5,96439.65,44854.08,Unpaid
797,2024,6930001.5,1247400.27,1048065.71,Partial
798,2024,13976300.0,3494075.0,3266960.12,Paid
799,2024,6822765.0,1228097.7,1094480.67,Partial
800,2024,1229298.0,122929.8,64538.15,Partial
801,2024,7283878.5,1311098.13,614773.91,Unpaid
802,2024,5703160.5,1026568.89,547571.85,Partial
803,2024,1156469.0,115646.9,100034.57,Partial
804,2024,1962922.5,196292.25,109845.14,Partial
805,2024,6242565.0,1123661.7,500703.65,Unpaid
806,2024,1793632.5,179363.25,116370.88,Partial
807,2024,448818.0,22440.9,20160.9,Partial
808,2024,4814742.0,866653.56,791601.36,Paid
809,2024,11046400.0,2761600.0,2341284.48,Partial
810,2024,3061876.0,551137.68,244870.47,Unpaid
811,2024,7102711.5,1278488.07,933424.14,Partial
812,2024,16338664.0,4084666.0,3510770.43,Partial
813,2024,8736948.0,1572650.64,1279665.83,Partial
814,2024,4869363.0,876485.34,463485.45,Partial
815,2024,4170210.0,750637.8,339288.29,Unpaid
816,2024,808276.5,80827.65,76762.02,Paid
817,2024,7294591.5,1313026.47,1113577.75,Partial
818,2024,4206267.0,757128.06,442844.2,Partial
819,2024,1659444.0,165944.4,97990.17,Partial
820,2024,1272633.0,127263.3,52788.82,Unpaid
821,2024,2695321.5,485157.87,457067.23,Paid
822,2024,4118905.0,741402.9,344010.95,Unpaid
823,2024,4897642.0,881575.56,373788.04,Unpaid
824,2024,4464780.0,803660.4,378443.68,Unpaid
825,2024,4423420.0,796215.6,696609.03,Partial
826,2024,6894973.5,1241095.23,1106684.62,Partial
827,2024,10472580.0,2618145.0,1760440.7,Partial
828,2024,2821832.0,507929.76,298459.53,Partial
829,2024,4212687.0,758283.66,640143.07,Partial
830,2024,1702653.0,170265.3,81369.79,Unpaid
831,2024,3450018.0,621003.24,518661.91,Partial
832,2024,4551129.0,819203.22,377652.68,Unpaid
833,2024,5269354.5,948483.81,672569.87,Partial
834,2024,12203884.0,3050971.0,2131713.44,Partial
835,2024,3397035.0,611466.3,367430.1,Partial
836,2024,2159178.0,388652.04,294598.25,Partial
837,2024,6963724.0,1253470.32,709840.24,Partial
838,2024,2745887.0,494259.66,396247.97,Partial
839,2024,5848078.0,1052654.04,670856.42,Partial
840,2024,4368691.5,786364.47,374545.4,Unpaid
841,2024,5037078.0,906674.04,754262.13,Partial
842,2024,2257449.0,406340.82,340960.58,Partial
843,2024,7548562.0,1358741.16,1289173.61,Paid
844,2024,7270383.0,1308668.94,869348.78,Partial
845,2024,1611267.0,161126.7,70347.92,Unpaid
846,2024,7198654.5,1295757.81,1099580.08,Partial
847,2024,2573676.0,463261.68,428563.38,Paid
848,2024,2123995.0,382319.1,211995.94,Partial
849,2024,5581552.5,1004679.45,782343.89,Partial
850,2024,430970.0,21548.5,10496.27,Unpaid
851,2024,6606972.0,1189254.96,956636.69,Partial
852,2024,6246243.0,1124323.74,1068894.58,Paid
853,2024,4423534.5,796236.21,440637.12,Partial
854,2024,4431288.0,797631.84,668176.19,Partial
855,2024,7106785.5,1279221.39,836099.1,Partial
856,2024,611692.5,61169.25,45760.72,Partial
857,2024,3331705.5,599706.99,287379.59,Unpaid
858,2024,8417704.0,1515186.72,780472.68,Partial
859,2024,6562975.5,1181335.59,1036031.31,Partial
860,2024,1163913.0,116391.3,61722.31,Partial
861,2024,8178502.5,1472130.45,910365.47,Partial
862,2024,6059682.0,1090742.76,843035.08,Partial
863,2024,9317670.0,1677180.6,837751.71,Unpaid
864,2024,2827329.0,508919.22,362248.7,Partial
865,2024,2078718.0,374169.24,329306.35,Partial
866,2024,5978730.0,1076171.4,445534.96,Unpaid
867,2024,13116228.0,3279057.0,2538645.93,Partial
868,2024,2326786.0,418821.48,207065.34,Unpaid
869,2024,7286805.0,1311624.9,666043.12,Partial
870,2024,7344295.5,1321973.19,1025058.01,Partial
871,2024,2255529.0,405995.22,392353.78,Paid
872,2024,8861884.0,1595139.12,808895.05,Partial
873,2024,1730376.0,173037.6,122181.85,Partial
874,2024,7479438.0,1346298.84,622393.95,Unpaid
875,2024,6488158.5,1167868.53,564898.01,Unpaid
876,2024,5573628.0,1003253.04,791165.35,Partial
877,2024,6714991.5,1208698.47,1032711.97,Partial
878,2024,3643131.0,655763.58,397589.46,Partial
879,2024,1822292.0,182229.2,150193.31,Partial
880,2024,3682252.0,662805.36,415313.84,Partial
881,2024,6223722.0,1120269.96,684596.97,Partial
882,2024,12385392.0,3096348.0,1266096.7,Unpaid
883,2024,4046256.0,728326.08,514416.71,Partial
884,2024,3269792.0,588562.56,571553.1,Paid
885,2024,4317330.0,777119.4,549190.28,Partial
886,2024,7221682.5,1299902.85,643841.88,Unpaid
887,2024,7172635.5,1291074.39,620877.67,Unpaid
888,2024,1877859.0,187785.9,135224.63,Partial
889,2024,1031967.0,103196.7,41567.63,Unpaid
890,2024,5668306.5,1020295.17,585037.25,Partial
891,2024,5066380.0,911948.4,765489.49,Partial
892,2024,3194875.0,575077.5,243487.81,Unpaid
893,2024,2439343.5,439081.83,384020.97,Partial
894,2024,7171798.5,1290923.73,1220439.29,Paid
895,2024,985119.0,98511.9,84247.38,Partial
896,2024,6560226.0,1180840.68,1051774.79,Partial
897,2024,9873525.0,1777234.5,1243530.98,Partial
898,2024,6618066.0,1191251.88,822559.42,Partial
899,2024,11971143.0,2992785.75,2320306.79,Partial
900,2024,9669104.0,1740438.72,1145208.68,Partial
901,2024,3855568.0,694002.24,291480.94,Unpaid
902,2024,3637474.0,654745.32,477571.24,Partial
903,2024,7564667.5,1361640.15,1072427.78,Partial
904,2024,2495053.5,449109.63,398989.0,Partial
905,2024,9274584.0,1669425.12,773778.54,Unpaid
906,2024,5151895.5,927341.19,663790.82,Partial
907,2024,4920778.5,885740.13,486802.78,Partial
908,2024,3414358.5,614584.53,346072.55,Partial
909,2024,1883655.0,188365.5,122738.96,Partial
910,2024,656238.0,65623.8,56200.22,Partial
911,2024,5057653.5,910377.63,728393.14,Partial
912,2024,2574681.0,463442.58,438741.09,Paid
913,2024,772447.5,77244.75,45103.21,Partial
914,2024,7250288.0,1305051.84,702900.92,Partial
915,2024,1999000.0,199900.0,152723.6,Partial
916,2024,2800899.0,504161.82,299472.12,Partial
917,2024,1780707.0,178070.7,73258.29,Unpaid
918,2024,7100478.0,1278086.04,739500.58,Partial
919,2024,5883228.0,1058981.04,896533.35,Partial
920,2024,509637.0,50963.7,30843.23,Partial
921,2024,6808356.0,1225504.08,536648.24,Unpaid
922,2024,2632714.5,473888.61,262818.62,Partial
923,2024,3360007.0,604801.26,275486.97,Unpaid
924,2024,8970880.0,1614758.4,852592.44,Partial
925,2024,836508.0,83650.8,81492.61,Paid
926,2024,9923559.0,1786240.62,1103718.08,Partial
927,2024,911293.5,91129.35,68328.79,Partial
928,2024,504390.0,50439.0,25007.66,Unpaid
929,2024,2657568.0,478362.24,294527.63,Partial
930,2024,6599763.0,1187957.34,491695.54,Unpaid
931,2024,4057784.0,730401.12,429768.02,Partial
932,2024,5192049.0,934568.82,518592.24,Partial
933,2024,4855717.5,874029.15,835659.27,Paid
934,2024,3539617.5,637131.15,262561.75,Unpaid
935,2024,4489049.0,808028.82,378319.09,Unpaid
936,2024,6564649.5,1181636.91,1056383.4,Partial
937,2024,598404.0,59840.4,43886.95,Partial
938,2024,988140.0,98814.0,95859.46,Paid
939,2024,9624160.0,1732348.8,878127.61,Partial
940,2024,4039191.0,727054.38,548126.3,Partial
941,2024,516425.0,51642.5,27112.31,Partial
942,2024,6399216.0,1151858.88,550588.54,Unpaid
943,2024,4157853.0,748413.54,367620.73,Unpaid
944,2024,580200.0,58020.0,36187.07,Partial
945,2024,4959173.0,892651.14,819543.01,Paid
946,2024,2272831.5,409109.67,343038.46,Partial
947,2024,1861741.5,186174.15,122130.24,Partial
948,2024,7948934.0,1430808.12,645866.79,Unpaid
949,2024,5294938.5,953088.93,784010.95,Partial
950,2024,5972922.0,1075125.96,607016.12,Partial
951,2024,1659084.0,165908.4,157530.03,Paid
952,2024,776877.0,77687.7,62841.58,Partial
953,2024,9936042.0,1788487.56,1354779.33,Partial
954,2024,2394766.0,431057.88,253979.3,Partial
955,2024,3970575.0,714703.5,567903.4,Partial
956,2024,3848022.0,692643.96,457560.6,Partial
957,2024,743682.0,74368.2,35034.86,Unpaid
958,2024,14620008.0,3655002.0,3055947.17,Partial
959,2024,2605150.0,468927.0,332047.21,Partial
960,2024,2420739.0,435733.02,177169.05,Unpaid
961,2024,2471799.0,444923.82,215076.17,Unpaid
962,2024,7157302.5,1288314.45,836244.91,Partial
963,2024,1365382.5,136538.25,90920.82,Partial
964,2024,4367050.5,786069.09,649764.71,Partial
965,2024,1210602.0,121060.2,54803.95,Unpaid
966,2024,4102749.0,738494.82,359056.18,Unpaid
967,2024,8173593.0,1471246.74,621160.37,Unpaid
968,2024,6451369.5,1161246.51,874302.5,Partial
969,2024,4841900.0,871542.0,394024.14,Unpaid
970,2024,1144035.0,114403.5,104427.51,Paid
971,2024,2550267.0,459048.06,248528.62,Partial
972,2024,5690077.5,1024213.95,880721.58,Partial
973,2024,4825648.5,868616.73,679345.14,Partial
974,2024,1796934.0,179693.4,165299.96,Paid
975,2024,6416106.0,1154899.08,700330.8,Partial
976,2024,9013408.0,1622413.44,1336381.95,Partial
